fov segment, laser convert, laser ds, map update, optimize, poseEstimate, processMeasurement, pub cloud, 
4.31618,1.13495,2.99521,0.166538,29.4332,37.1392,35.9912,0.292439,
4.64953,1.2458,3.36749,0.192737,30.6106,34.2801,35.8059,0.305909,
4.06334,1.43045,3.08968,0.162807,30.7917,34.841,56.4201,0.294714,
4.19738,1.51487,3.22288,0.166758,32.3835,35.1597,25.5896,0.300662,
4.10177,1.3517,3.02827,0.151665,41.455,36.6404,37.6041,0.294759,
4.06658,1.40931,3.27265,0.168829,30.8958,45.6958,36.5874,0.307193,
4.02436,1.29697,2.99191,0.154312,21.8546,35.0773,46.2696,0.305382,
4.49138,1.52954,3.67665,0.176441,31.3941,26.5251,35.0624,0.307498,
4.16171,2.40263,4.0323,0.160614,34.8013,35.7187,36.2711,0.296132,
4.24216,1.77357,3.71169,0.158157,31.1674,39.2049,25.8483,0.294387,
4.11103,1.67653,3.61893,0.161669,31.1808,35.4451,38.0886,0.289232,
4.05147,1.25274,3.05248,0.168776,41.2158,35.4039,35.2298,0.293021,
6.11677,1.33353,3.12751,0.172866,49.898,47.511,35.8341,0.398201,
4.0498,1.22265,3.016,0.149445,42.3525,54.0998,36.114,0.310247,
4.50568,1.26174,3.19576,0.161856,21.3529,47.0232,37.5867,0.309961,
5.78213,1.28897,3.14608,0.205801,32.6306,27.3455,46.6593,0.379957,
4.08669,1.26297,3.13676,0.162053,32.0977,36.8828,36.0498,0.295337,
4.03046,1.23799,3.21006,0.155277,42.0888,36.2865,27.4904,0.292103,
4.29534,1.32245,3.40946,0.175935,40.0318,46.5628,36.694,0.301265,
4.2382,1.1718,3.09274,0.175247,31.5009,44.4496,40.1454,0.296279,
4.40835,1.26167,3.75162,0.170007,21.9196,36.0836,36.4386,0.314928,
3.98871,1.15528,2.96634,0.156409,34.0211,26.0677,36.3348,0.29397,
4.28022,1.19718,3.00973,0.183929,31.5461,38.4883,48.5514,0.29581,
4.01554,1.69962,3.73464,0.162871,43.0038,35.728,55.4057,0.291312,
4.14702,1.83316,3.02778,0.1726,33.3464,47.3256,47.9843,0.300074,
5.59255,1.3929,2.97051,0.194867,34.1908,39.1381,28.4098,0.322135,
4.15963,1.42464,3.15115,0.185599,39.3273,38.5398,38.1838,0.30053,
6.33022,1.18695,3.00644,0.238724,22.5684,45.8998,37.2264,0.3555,
4.00089,1.36285,3.09583,0.158815,22.9573,26.7323,47.5198,0.289568,
4.30826,1.16145,2.99026,0.206515,44.8598,27.4753,45.4167,0.300072,
4.06256,1.29584,3.21686,0.174204,33.884,49.0992,37.1066,0.294176,
4.15947,1.25741,3.3281,0.170567,36.5106,38.2189,27.0618,0.299896,
5.81647,1.18855,3.16818,0.263144,22.9797,42.5935,39.4521,0.294655,
4.17926,1.46988,3.25107,0.185496,35.2386,27.3473,36.6915,0.311021,
4.17561,1.26852,3.07537,0.18332,32.7471,39.6023,48.2924,0.298521,
4.09237,1.31903,3.21177,0.174854,22.2806,37.017,40.1393,0.304353,
5.35971,1.27263,3.12832,0.214871,23.859,27.8603,39.5619,0.458931,
4.20733,1.38503,3.17536,0.186278,45.3704,28.256,46.9408,0.304878,
4.60862,1.40488,3.05289,0.179844,33.7352,50.162,28.0219,0.30858,
6.06931,1.35356,3.08613,0.202354,22.6266,40.0112,28.4449,0.381946,
4.16097,1.18734,3.1177,0.176888,35.075,26.9689,50.1068,0.29982,
5.03493,1.24131,3.20646,0.231252,44.8872,40.3452,39.2053,0.304349,
4.65912,1.22398,3.10739,0.206849,45.8013,49.7568,43.5837,0.31754,
4.04077,1.661,3.25265,0.171637,21.6529,50.0176,28.3601,0.294803,
4.8815,1.24121,3.158,0.178949,33.7601,26.7164,40.5982,0.379169,
4.67092,1.46986,3.28751,0.193466,33.9188,38.6297,38.0212,0.315313,
4.32209,1.2826,3.08176,0.177411,33.1098,38.421,29.0537,0.35517,
4.58834,1.46192,3.23813,0.203038,33.6382,37.9042,29.4142,0.318622,
4.06647,1.64613,3.13891,0.180172,22.9856,37.8884,51.1846,0.29918,
4.1999,1.21576,3.06982,0.191246,41.7094,27.38,41.1173,0.303567,
4.07301,1.2442,3.19433,0.169494,43.502,45.9556,28.0575,0.294272,
4.35902,1.42465,3.02635,0.163235,45.4416,48.0267,41.3613,0.316482,
5.32856,1.18907,3.75014,0.177289,34.7686,50.9515,50.8034,0.329335,
4.05683,1.31689,3.50312,0.176461,34.6461,39.0057,51.0408,0.297271,
4.15977,1.48787,3.70531,0.191087,43.9341,38.9999,27.7692,0.293425,
4.73724,1.54425,3.7772,0.207118,51.215,48.8831,39.6872,0.54833,
4.73831,1.55881,3.8027,0.203447,45.0613,56.1606,39.4807,0.313058,
4.15145,1.52745,3.70909,0.179851,21.7739,49.3978,38.9454,0.300612,
5.3867,1.45317,3.28926,0.166276,33.0041,27.3306,38.959,0.469578,
4.35736,1.25203,3.01487,0.179959,33.5544,37.5455,28.3872,0.312076,
5.70883,1.62612,3.31204,0.184237,33.8664,39.4531,46.9557,0.571021,
4.68144,1.60854,3.91393,0.197444,34.0761,38.7492,49.0218,0.30711,
4.17203,1.65729,3.99503,0.179753,34.0112,38.4318,52.0171,0.309786,
5.70531,1.8754,4.29054,0.204716,23.6905,39.9265,40.0798,0.406389,
4.08752,1.58665,3.9095,0.182253,33.7095,27.9634,39.9922,0.29919,
5.13581,1.18884,3.14202,0.191538,23.3702,39.0406,50.1208,0.304985,
4.01206,1.22744,3.03485,0.170386,33.6048,27.5564,57.2946,0.291994,
4.24773,1.52828,3.89177,0.177415,46.5631,38.0345,50.4161,0.301998,
4.07778,1.73097,3.76654,0.172838,33.5317,50.8186,28.5012,0.295471,
4.3364,1.53729,3.74575,0.168665,45.4132,38.0402,38.5968,0.353641,
4.25853,1.73904,3.44752,0.177022,32.7159,49.8527,40.8433,0.352842,
4.38796,1.80018,4.78706,0.190887,44.7207,37.2997,39.8844,0.324052,
4.12037,1.86032,5.13915,0.18743,48.1654,49.0312,39.4601,0.300888,
4.10726,2.24585,5.05994,0.164361,32.2923,52.441,41.1279,0.296006,
4.03231,1.63818,4.22603,0.172156,21.7795,36.4993,29.058,0.300652,
5.4147,1.83939,4.90813,0.189797,32.5034,27.3871,40.0459,0.326846,
4.28222,1.95123,4.20743,0.196388,32.8619,36.9853,28.5875,0.296105,
4.59976,1.77441,4.40876,0.192131,45.5446,37.657,39.0234,0.323679,
4.15574,1.84086,4.69944,0.176562,42.383,49.8803,51.8285,0.298694,
4.19067,1.58744,4.30614,0.169432,43.3207,46.7475,39.0837,0.311186,
4.05701,2.14505,4.37753,0.168513,33.4227,47.5495,51.0772,0.298809,
4.01006,1.54851,3.73744,0.161908,32.135,37.5974,38.3564,0.309399,
4.02242,1.51273,3.72057,0.156209,22.3173,36.316,50.0758,0.310281,
5.00686,1.30405,3.25874,0.192928,44.4596,27.5231,53.481,0.350856,
5.06785,1.24082,3.07377,0.16329,34.9557,49.6944,37.4788,0.334398,
4.05428,1.17759,2.99759,0.168452,34.4321,39.1822,28.3816,0.298986,
4.03598,1.25341,3.02663,0.16669,22.2396,38.6382,38.0175,0.294212,
4.09614,1.40637,3.10794,0.156677,36.721,26.4962,38.6561,0.295,
6.28323,1.86244,4.21051,0.228245,33.972,43.2359,50.8863,0.364184,
4.1696,1.25253,3.12804,0.180421,44.1627,38.3252,47.741,0.306435,
4.03929,1.20488,2.97911,0.161444,30.9328,48.3671,48.5444,0.294618,
4.16486,1.15455,2.98656,0.151887,23.5542,35.2519,38.6028,0.396839,
4.12635,1.23668,3.02421,0.168778,33.0466,27.8519,37.2899,0.302652,
4.68947,1.42531,2.99698,0.191325,41.8309,37.9315,28.5589,0.312364,
4.02952,1.12944,2.9143,0.17206,24.8509,46.0365,50.8068,0.295231,
4.16177,1.1906,2.97816,0.184494,32.7758,29.2013,40.1767,0.294411,
4.0568,1.48041,2.85162,0.186555,22.619,37.0226,39.5992,0.29164,
4.06454,1.13003,2.969,0.159375,52.8714,26.8464,27.4477,0.296573,
4.15138,1.62889,3.36231,0.169003,52.5543,57.1958,44.2607,0.299237,
6.39656,1.43308,3.23615,0.181291,32.396,59.1353,40.8645,0.388269,
4.05375,1.23942,3.09061,0.161167,32.1094,36.6144,49.326,0.302682,
4.1881,1.16083,3.04568,0.165629,53.1966,36.4671,36.3171,0.302349,
5.25904,1.1481,2.93789,0.214283,21.7111,58.673,28.9036,0.325243,
4.06549,1.35745,2.99726,0.165315,53.1531,25.9447,38.9307,0.299687,
4.05902,1.22918,2.93059,0.165724,20.5956,57.382,47.0068,0.29437,
4.58541,1.17949,3.07964,0.164641,21.4487,25.3484,30.1668,0.35219,
4.23335,1.11091,2.96222,0.160569,50.5827,25.8464,37.9904,0.314434,
5.59206,1.7764,4.60336,0.260939,42.071,56.4402,27.7997,0.330407,
4.1391,1.8906,4.55627,0.162321,41.864,46.3758,58.1505,0.297791,
3.99413,1.59196,4.03978,0.149626,31.8115,46.0104,60.1807,0.297744,
4.19447,1.94886,4.58555,0.160163,51.2585,36.1688,37.951,0.298339,
4.05997,1.80793,4.79083,0.155845,32.7975,55.4784,37.4256,0.29447,
4.07688,1.57575,4.01977,0.162963,42.9208,37.0412,59.6574,0.297236,
4.15412,1.99596,4.66886,0.168607,31.8969,47.2465,26.9403,0.318413,
4.10701,1.83582,4.5548,0.164579,23.0479,36.1717,58.3325,0.299582,
4.19736,1.1585,2.89619,0.178941,32.362,27.4271,26.3429,0.303416,
4.19768,1.39028,2.8634,0.170086,35.4965,36.7332,26.8192,0.305539,
4.05538,1.21977,3.50954,0.152104,51.7846,39.7075,57.4386,0.300123,
4.34679,1.5732,3.22611,0.167593,21.2199,56.3029,47.3638,0.35455,
4.13576,1.19482,2.97236,0.153977,32.098,25.5129,46.9522,0.298007,
4.10412,1.26391,3.00886,0.154816,21.7146,36.3604,37.1014,0.333282,
5.03938,1.12038,2.94226,0.199364,22.0997,26.9582,56.4089,0.343724,
5.13729,1.1451,2.8443,0.171544,42.7567,27.4123,37.9918,0.476613,
4.10872,1.53023,2.92444,0.176074,45.0571,47.0441,48.2048,0.295438,
4.04717,1.25495,2.87614,0.161778,31.1677,49.2703,37.1196,0.294635,
5.40885,1.72891,3.61578,0.181953,61.9905,36.7631,28.3895,0.40444,
5.53465,1.41735,3.04504,0.231003,40.2766,67.7607,37.695,0.329044,
4.03838,1.15357,2.89089,0.175585,30.8459,44.4938,40.6701,0.293091,
4.345,1.60472,3.64307,0.188919,30.4385,35.3822,57.3031,0.307388,
4.90797,1.34741,2.9714,0.173683,55.5832,35.5259,26.4815,0.321834,
3.98967,1.30032,2.86436,0.161488,42.8521,59.738,37.3366,0.299458,
4.11109,1.46068,2.91958,0.176089,42.3653,47.1419,27.9751,0.303671,
4.29071,1.10495,2.48441,0.165746,30.6737,46.8241,28.623,0.328281,
4.08254,1.32345,3.10254,0.163421,41.8593,34.9227,48.1403,0.306371,
4.43785,1.46384,2.99479,0.174169,21.0845,46.474,50.2103,0.33903,
4.09668,1.52885,3.24687,0.161563,32.215,25.3464,37.7848,0.29939,
3.99494,1.77072,4.79836,0.161262,30.7765,36.3741,68.7685,0.298232,
4.02378,1.16917,2.83887,0.158774,43.3553,34.9623,45.4699,0.29351,
4.02397,1.71877,3.88104,0.160137,41.5217,47.5439,36.3067,0.29077,
4.00385,1.96968,4.55007,0.153584,32.3684,45.682,36.5189,0.307778,
4.07855,1.16636,2.85207,0.161891,31.6152,36.6122,60.7817,0.296417,
4.15726,1.11911,2.99674,0.174377,31.726,35.95,48.086,0.315188,
4.97847,1.67453,4.18398,0.178958,21.9623,36.887,47.7922,0.322712,
4.03066,1.30693,3.30739,0.163708,45.0421,26.1601,35.8839,0.296604,
4.02571,1.2714,2.87148,0.176184,41.429,49.2472,47.4672,0.295861,
4.24855,1.08519,3.732,0.187656,32.3341,45.8681,26.3124,0.308106,
3.98095,1.76965,4.78878,0.15792,21.4304,36.4761,37.314,0.292494,
4.12761,1.28595,2.94562,0.161619,21.9293,25.7225,35.8997,0.297927,
4.17951,1.23064,2.84036,0.175611,20.8904,26.2869,48.4858,0.294848,
4.10562,1.1448,2.86671,0.163205,32.297,25.1624,46.6177,0.296557,
3.96415,1.27278,3.12066,0.159657,30.9404,36.4238,37.5539,0.297867,
4.00903,1.17005,2.88342,0.150721,32.5673,35.1027,36.9021,0.29764,
4.55253,1.14556,2.83839,0.169921,11.8372,37.2939,37.8569,0.341578,
4.07054,1.17999,2.89492,0.16114,21.9053,16.0713,27.1397,0.30386,
4.9985,1.17565,2.88245,0.202648,58.0179,27.111,50.1926,0.471942,
5.85706,1.41062,3.70241,0.200425,32.9033,64.0797,46.8097,0.32572,
4.16494,1.68948,3.20268,0.163415,21.8988,37.2338,37.412,0.308716,
5.96247,1.18607,2.89192,0.185805,34.2516,28.0502,26.658,0.360344,
4.75597,1.21885,3.2996,0.16365,33.0009,39.1756,27.2182,0.332429,
4.73279,1.91808,4.66216,0.168294,32.4351,37.906,26.0971,0.33824,
4.13655,1.20661,2.92123,0.163325,23.2727,36.7384,37.3686,0.327025,
4.13776,1.1168,2.84017,0.167076,33.2703,27.5809,36.0356,0.294896,
4.01027,1.39826,3.02552,0.165154,34.3737,37.4482,38.2649,0.301151,
4.04357,1.54295,3.28789,0.175072,33.609,38.5958,17.1473,0.300071,
4.75027,1.14547,2.95772,0.1778,47.7345,38.5405,28.2413,0.533629,
4.37986,1.15871,3.01467,0.202769,87.848,52.3212,65.1729,0.333659,
4.24096,1.316,3.50387,0.188368,42.3241,92.2819,38.2704,0.300877,
4.14436,1.20134,3.42308,0.164182,22.9951,46.6357,29.0896,0.300606,
4.13294,1.24548,2.93054,0.194903,44.1685,27.3265,40.2356,0.298403,
5.07775,1.20428,3.00575,0.194293,43.5091,49.4458,38.9466,0.321312,
4.35016,1.47447,3.55274,0.197992,46.2866,48.0635,37.7805,0.309108,
4.32949,1.82791,3.66797,0.190305,36.823,50.8107,28.5524,0.337741,
6.84884,1.45186,2.96521,0.235791,35.3753,43.9114,38.3942,0.367415,
4.36185,1.30554,3.06273,0.211908,32.8537,39.9525,39.5893,0.299349,
4.91579,1.13159,2.86963,0.181067,32.9486,37.9538,39.7237,0.310914,
4.42714,1.21211,2.93904,0.181181,44.3116,37.5603,53.4086,0.308151,
4.20384,1.65399,4.094,0.173779,33.4481,48.6924,93.2766,0.304218,
4.1199,1.51977,3.61238,0.180468,33.0805,37.7506,47.5991,0.299626,
4.06482,1.7675,3.7174,0.187107,44.0661,37.3358,28.2783,0.292987,
4.17759,1.50821,3.55399,0.183256,35.7158,48.4324,50.4572,0.298392,
4.27384,1.72241,3.7068,0.179058,34.8943,40.1727,49.0554,0.304542,
4.10148,1.51938,3.66426,0.180999,47.5907,39.1809,51.8269,0.310482,
3.95801,1.44932,3.61262,0.171989,34.8412,51.7232,44.9573,0.292632,
4.00066,1.85858,3.70606,0.184067,34.4369,39.0285,41.3052,0.301587,
4.19057,1.56639,3.46481,0.184887,47.1817,38.815,38.9118,0.32064,
4.37518,1.35917,3.12629,0.239176,37.399,51.7988,38.5747,0.296953,
4.2184,1.65743,3.68083,0.209161,46.1935,41.8295,49.7382,0.295363,
4.49727,1.49446,3.52945,0.188026,35.0103,50.8822,38.7469,0.327271,
4.1429,1.62601,3.53308,0.178342,24.3399,39.3351,38.2995,0.30393,
4.74574,1.58328,3.58941,0.219123,34.3576,29.3081,49.4255,0.303759,
4.22996,1.48646,3.38692,0.198459,25.0953,38.7898,41.2113,0.32409,
5.70361,1.45459,3.81694,0.260071,70.0649,31.064,40.2438,0.32296,
4.32788,1.4536,3.61944,0.190431,34.5713,74.5866,52.758,0.320455,
5.84514,1.57533,3.56159,0.229067,36.2694,40.6512,39.9925,0.316543,
4.98717,1.47641,3.6142,0.190138,38.4575,41.4525,39.8283,0.320821,
4.48938,1.45285,3.57208,0.229917,46.4043,43.1805,52.8198,0.308,
4.89276,1.53297,3.89022,0.18976,36.6822,51.491,42.8263,0.32191,
4.34328,1.47908,3.64247,0.182891,49.6354,41.2111,51.8988,0.307452,
4.32596,2.0302,3.84681,0.188213,38.0689,54.1536,40.3557,0.316132,
5.04404,1.92344,3.84013,0.23046,24.7609,43.348,30.3178,0.338293,
4.30232,1.2231,2.98881,0.20929,48.5993,29.2776,39.869,0.299502,
4.45497,1.74797,3.90849,0.239733,24.3196,53.2981,32.1894,0.310741,
4.37156,1.48444,3.58947,0.190424,59.7473,28.8856,75.6777,0.319125,
4.54596,1.62518,3.8654,0.24498,26.3874,64.5418,41.7144,0.335476,
4.62864,1.20811,3.04063,0.210226,62.8858,31.2293,42.5489,0.32229,
4.70281,1.64164,2.96034,0.227758,26.2692,67.8216,44.2392,0.311584,
4.38564,1.56967,2.9166,0.223453,53.5409,30.8822,52.5328,0.302373,
4.30811,1.50507,3.73302,0.200307,40.0249,58.0547,42.2933,0.299407,
4.18753,1.86258,4.78764,0.200277,38.2668,44.4162,55.2005,0.300737,
4.59112,1.73625,5.14919,0.2185,50.167,43.0803,44.3991,0.301204,
4.72933,1.51928,3.88286,0.210543,26.7832,55.1115,30.365,0.345521,
4.24083,1.56701,4.50612,0.1998,37.7267,31.2282,54.3209,0.294267,
4.40434,1.33613,3.12585,0.193657,25.2673,42.329,29.9657,0.34536,
4.49588,1.29334,4.4291,0.221063,37.1691,29.9882,65.6176,0.309144,
4.21885,1.76307,3.81408,0.201234,49.3559,41.5932,32.4103,0.295033,
4.42784,1.46752,4.43294,0.260116,24.972,54.0471,68.9064,0.318939,
4.44412,1.54456,3.7726,0.200113,49.7801,29.6208,31.9327,0.32833,
4.22124,1.73619,3.83165,0.197619,65.1258,54.2021,59.0929,0.29686,
4.6854,1.60178,3.76126,0.277685,40.147,70.0961,45.4468,0.306437,
4.27303,1.64568,3.87768,0.196292,61.0988,44.6196,44.1153,0.303726,
4.28221,1.62457,3.66494,0.191178,25.7196,65.5758,56.2181,0.36922,
4.44846,1.212,3.44636,0.215119,38.1236,30.387,32.2619,0.409077,
4.25324,1.39137,3.54421,0.198432,39.9122,42.5786,43.3896,0.297278,
6.76401,1.43809,3.86246,0.299838,25.9672,46.9799,31.1357,0.330566,
4.29508,1.40222,2.76974,0.216986,41.3962,30.4825,42.6183,0.312911,
4.69434,1.18363,2.66379,0.224488,38.6136,46.3191,55.0839,0.351957,
4.80473,1.34101,2.6548,0.268469,36.8842,43.6899,30.6808,0.310812,
4.33129,1.0951,2.59422,0.24345,39.5813,41.4623,55.361,0.307785,
4.19396,1.40711,2.68498,0.223379,38.8979,44.0039,71.7637,0.313898,
4.03891,1.60747,3.09318,0.212938,36.7284,43.1543,45.6592,0.297679,
4.11551,1.45017,3.57269,0.19712,26.466,41.0449,66.6505,0.306325,
4.05516,1.23793,2.98603,0.199909,24.9543,30.7249,31.5455,0.308028,
4.77366,1.2455,2.87345,0.235923,56.705,29.9676,43.6597,0.326573,
4.09881,1.43662,3.05263,0.199334,37.6072,61.0059,48.0307,0.298513,
3.99511,1.31064,2.87241,0.189274,38.3256,41.794,31.5503,0.292532,
4.95965,2.00096,3.18321,0.228428,25.4281,43.5191,47.4169,0.32316,
4.12941,1.52708,3.01058,0.191453,38.2462,29.7523,44.7812,0.2962,
4.15654,1.3437,3.05158,0.21452,38.2676,42.6199,42.5171,0.297311,
4.25835,1.33821,2.93437,0.212261,38.1882,42.7421,45.042,0.3093,
4.06829,1.76995,3.68903,0.20709,36.9102,42.4677,44.2024,0.299203,
4.24702,1.331,2.9722,0.205689,38.2035,41.3661,42.0487,0.309586,
4.25122,1.26427,2.97309,0.19327,40.5589,42.6524,31.7306,0.310292,
4.33122,1.28109,3.02289,0.242676,24.6748,45.1371,31.0118,0.299086,
4.17724,1.33924,3.05154,0.203939,37.8192,29.0592,62.0566,0.302108,
4.25445,1.34875,2.9636,0.208451,74.5638,42.2859,42.8071,0.329666,
4.31269,1.24592,3.03333,0.227805,39.3857,79.108,44.5206,0.375782,
4.23505,1.57677,3.04707,0.202086,40.3114,43.8275,30.77,0.307634,
4.45635,1.24643,2.9275,0.241305,50.0756,45.0151,43.6078,0.346635,
4.95978,1.62158,3.53885,0.214572,25.8607,55.2537,43.7357,0.33865,
3.99025,1.5622,3.18327,0.204534,52.3656,30.0581,43.4656,0.294966,
4.02552,1.42879,3.04672,0.194759,38.3443,56.5905,42.3583,0.303009,
5.43824,1.28466,3.09675,0.246065,38.2147,44.0322,43.6731,0.537091,
4.78608,1.25237,2.8806,0.309566,50.0749,43.3142,46.2248,0.306412,
4.01886,2.59061,2.94819,0.191554,77.0019,54.2886,30.0569,0.302004,
4.08319,1.2502,2.91246,0.214187,52.4948,81.3024,43.3173,0.302473,
4.74311,1.25335,3.40697,0.23973,45.1454,57.4826,80.2255,0.328456,
5.91362,1.58959,3.15812,0.284994,50.8889,51.3484,44.8819,0.316328,
3.968,1.35244,3.0858,0.194218,37.0063,55.054,46.0738,0.295731,
4.01495,1.51335,3.14582,0.191691,50.2379,41.215,56.3054,0.302965,
4.31342,1.42484,3.12085,0.25676,37.9494,54.8116,31.0997,0.304127,
4.04661,1.36641,2.98571,0.202801,24.9573,42.2022,57.5899,0.29756,
4.66613,1.25143,3.33097,0.208696,52.5368,29.836,45.264,0.326542,
4.15642,1.26634,2.97086,0.200429,51.5512,56.8977,44.507,0.299032,
4.15633,1.44894,2.87801,0.223535,37.5493,55.9351,55.3148,0.300171,
4.9088,1.20454,2.93205,0.227372,53.0699,42.6897,82.3163,0.373106,
6.66196,1.5899,3.56063,0.229252,37.5305,59.9651,58.5175,0.378923,
4.11562,1.37599,3.02617,0.206735,26.8512,41.856,52.4378,0.311909,
4.11653,1.23988,3.06664,0.19428,25.2218,31.165,56.0967,0.30309,
4.41656,1.50059,2.96278,0.240627,38.4036,29.8824,42.2041,0.318784,
4.17792,1.28064,3.02553,0.225918,37.911,42.8099,55.8249,0.32194,
4.26455,1.32428,2.95686,0.210482,38.0416,42.3884,43.2263,0.315909,
4.05219,1.28929,3.01842,0.195732,40.5092,42.2944,30.8609,0.304724,
4.06425,1.2418,2.88088,0.192963,37.5423,44.7698,57.9336,0.301588,
4.9737,1.55326,3.3748,0.218332,49.4437,42.739,56.9596,0.354337,
4.87533,1.59161,3.24772,0.195207,26.2985,54.5182,43.7701,0.325762,
4.09599,1.31953,2.93527,0.19896,50.385,30.5968,61.1718,0.319902,
4.16775,1.27415,2.89505,0.217833,41.8632,54.7749,43.2578,0.319241,
4.24273,1.32466,3.16937,0.208773,38.8108,46.32,32.1757,0.320817,
4.03067,2.82671,3.08168,0.196947,38.145,43.0418,30.8924,0.303917,
4.23453,1.25152,2.90837,0.217076,25.4633,42.5999,43.8414,0.308297,
4.11133,1.3033,2.8581,0.196332,49.3939,29.7741,43.4278,0.310008,
4.82978,1.31791,3.13511,0.229941,27.6069,54.4581,43.3474,0.316821,
5.60363,1.28018,2.89389,0.208934,41.04,33.4254,45.7651,0.331889,
4.2816,1.64021,3.05848,0.220149,50.1278,45.5453,43.7858,0.320299,
4.12132,1.24404,3.24359,0.212681,38.358,54.4641,55.5807,0.305249,
4.1794,1.40008,3.16867,0.211265,24.7122,42.7523,31.814,0.30895,
4.83521,1.31008,2.93963,0.21688,49.7741,29.7682,55.866,0.349298,
4.10259,1.29062,3.02096,0.195143,36.7309,54.0753,47.4274,0.305883,
3.85528,1.84194,4.08746,0.18533,41.3076,40.7745,44.0778,0.300726,
4.02009,1.23025,3.05379,0.192716,37.5452,45.5239,43.6087,0.30293,
4.00655,1.24553,2.8797,0.189853,48.1286,41.7451,30.7753,0.304693,
4.58632,1.26892,2.86234,0.219257,60.9227,52.9384,55.4784,0.313239,
4.18436,1.27635,2.98386,0.204253,63.2442,65.3157,34.4887,0.30899,
4.02482,1.70905,3.14521,0.195058,35.4946,67.4673,46.6816,0.297539,
4.05298,1.59588,3.05841,0.197008,36.6685,39.7475,55.4879,0.298995,
4.05211,1.25184,2.8933,0.196244,59.5438,40.9201,43.7348,0.296468,
4.27599,1.28311,3.17767,0.237246,37.398,64.062,30.8,0.308359,
4.5692,1.24422,2.86219,0.24265,36.7838,42.2144,55.1068,0.310435,
4.04539,1.88152,2.89349,0.203099,36.6462,41.036,41.7698,0.297349,
4.10737,1.29571,2.87546,0.20064,35.7081,40.9581,46.5241,0.305403,
5.55759,1.25709,2.96798,0.193893,48.1375,41.4633,42.7295,0.469349,
4.11788,1.44061,3.22497,0.203292,39.2746,52.462,53.9298,0.315218,
4.04811,1.35116,3.04191,0.198707,37.1531,43.5246,66.347,0.297967,
4.21329,1.86957,3.77486,0.198383,36.6169,41.5678,68.4567,0.312801,
4.28416,1.62913,3.9028,0.194733,38.5438,41.099,40.7127,0.328592,
4.74885,1.61025,3.66322,0.207031,49.705,43.5042,41.886,0.324994,
4.06013,1.64198,3.5854,0.19126,60.27,53.9622,65.0501,0.307904,
4.47359,1.26756,2.8676,0.252293,37.6004,64.999,43.209,0.307388,
4.23098,1.48797,3.17892,0.241792,49.7947,42.0768,42.0398,0.303365,
4.10473,1.35343,3.02856,0.195459,40.4039,54.0992,41.9204,0.325702,
4.06027,1.87048,3.69697,0.18895,35.9212,44.656,42.6258,0.301611,
5.06676,1.56885,3.5805,0.206599,25.2782,41.1986,53.5578,0.347745,
4.00009,1.57504,3.57777,0.194854,37.1331,29.4767,44.497,0.301999,
4.22867,1.52056,2.90234,0.201178,35.9548,41.5669,42.5577,0.299487,
4.10325,1.39021,2.95285,0.187317,50.7225,40.2496,42.115,0.333415,
4.58373,1.57529,3.65976,0.194495,49.4171,55.5052,44.6255,0.322593,
4.1506,1.60654,3.17671,0.18906,36.6413,53.7609,54.9903,0.306351,
4.82566,1.31615,2.86626,0.22126,36.7447,41.6927,65.9874,0.313206,
4.07669,1.77949,2.92299,0.191696,62.9635,41.0173,43.0655,0.297946,
4.18181,1.51796,3.06633,0.214274,47.6935,67.3649,55.1074,0.315084,
4.03394,1.22012,2.90125,0.192408,37.0237,51.924,45.658,0.299145,
4.15918,1.34845,3.02325,0.204777,35.3927,41.3924,42.2228,0.30566,
4.05761,1.24223,3.13252,0.194224,44.7147,39.6485,30.4977,0.304591,
3.99491,2.07721,3.03011,0.194126,47.9754,48.9067,42.5525,0.299855,
4.13574,1.22052,2.90082,0.220821,49.858,52.3342,41.2483,0.304822,
4.23208,1.5211,2.98239,0.207099,35.753,54.3029,56.5105,0.301765,
4.03394,1.2167,3.28791,0.200192,36.9686,39.9899,54.7764,0.298783,
4.02309,1.34033,3.09945,0.181009,51.0842,41.1756,42.6907,0.302339,
6.7913,1.49353,2.99067,0.330867,48.639,58.2102,42.0105,0.381514,
4.77752,1.17983,2.83529,0.214533,60.1616,53.636,68.3609,0.324306,
5.1918,1.57023,3.62284,0.306627,58.6506,65.6638,52.9019,0.33668,
4.10192,1.64875,4.10944,0.177819,75.9039,62.9339,42.3655,0.314244,
4.07566,1.54787,2.98744,0.198149,75.4286,80.182,40.6277,0.314001,
4.06716,1.26928,2.82132,0.199171,49.2801,79.6985,49.8777,0.302587,
4.15264,1.25151,3.20818,0.227286,24.7475,53.6635,53.3114,0.305941,
4.17343,1.29467,2.89057,0.195113,48.4162,29.1212,55.2945,0.311815,
3.98698,1.23807,2.85925,0.19355,36.2679,52.6004,40.9592,0.304096,
4.07926,1.22665,2.98043,0.190578,47.4218,40.5411,42.1305,0.306222,
5.06191,1.63099,2.86916,0.194773,37.264,52.6843,59.2551,0.32863,
4.04175,1.74145,3.59154,0.181426,25.1457,41.49,55.0107,0.31457,
4.65988,1.24622,2.81082,0.222607,48.3011,30.0331,66.7273,0.33217,
4.12351,1.44714,2.90965,0.215315,37.6243,52.6456,64.0767,0.305043,
4.0405,1.23447,2.8004,0.190878,38.7044,41.8589,81.2661,0.307232,
